ID_REF  VALUE   PLIER
234907_x_at     1.0645419       0.96871895
234908_s_at     0.5638074       0.71098584
234909_at       0.44401208      1.117595
234910_at       1.0505091       1.1541866
234911_at       0.8518359       0.9635042
234912_at       0.43432555      0.54132146
234913_at       0.5228542       0.79945326
234914_at       1.1746731       2.3766005
234915_s_at     0.54761714      0.56498927
234916_at       0.4476263       1.0281795
234917_at       1.0764669       1.2988836
234918_at       1.0029753       1.3345393
234919_s_at     0.41532013      0.5251369
234920_at       0.95696586      1.3294051
234921_at       2.0973353       1.2678905
234922_s_at     0.9272639       0.76043206
234923_at       1.1046625       1.1087024
234924_s_at     0.7769537       0.6953799
234925_at       0.66655546      1.0653541
234926_s_at     0.9262085       0.8437021
234927_s_at     0.4843277       1.0484992
234928_x_at     0.92742735      0.97570294
234929_s_at     1.0719115       0.84323674
234930_at       0.6515222       0.6412827
234931_at       0.8505519       0.66573143
234932_s_at     0.9664274       1.3070492
234933_at       0.43802586      0.7186153
234934_at       0.38604978      1.1873052
234935_at       0.5370405       0.8771673
234936_s_at     1.6529953       1.5214176
234937_x_at     0.80568224      0.8291392
234938_at       0.41214886      0.36200818
234939_s_at     0.68729526      0.58576775
234940_s_at     0.41597375      0.90607226
234941_s_at     0.5150403       0.5989008
234942_s_at     0.88626695      0.65884155
234943_at       0.9658477       1.0444813
234944_s_at     0.9838042       0.8270571
234945_at       0.66342103      0.01
234946_at       0.8557159       0.8630422
234947_s_at     0.73000884      0.75248796
234948_at       1.0290878       0.9332216
234949_at       0.93426204      1.0463346
234950_s_at     0.8258747       0.73322165
234951_s_at     0.5394759       1.0692564
234952_s_at     1.1200402       1.118191
234953_x_at     0.81399906      1.098536
234954_at       0.7770286       0.7188894
234955_at       0.48579088      1.1773819
234956_at       0.8466732       0.6456988
234957_at       1.1595883       1.2946527
234958_at       0.835476        1.1406767
234959_at       0.456059        0.96776766
234960_at       0.3758521       0.7289029
234961_at       0.87875015      0.3485334
234962_at       1.0245268       0.87254524
234963_s_at     0.83484614      0.8635359
234964_at       0.45890513      0.61975497
234965_at       0.35726672      0.697461
234966_at       0.8189247       1.2119032
234967_at       0.42269325      0.3471221
234968_at       0.76331633      1.1815121
234969_s_at     1.3412006       1.1943773
234970_at       0.90998334      1.475006
234971_x_at     0.98096806      1.3315675
234972_at       0.8638585       0.9321043
234973_at       1.242917        1.1113442
234974_at       0.90156543      1.0574417
234975_at       0.5388143       0.60138047
234976_x_at     0.4522064       0.599798
234977_at       0.4003989       0.49504662
234978_at       1.0713097       1.0406123
234979_at       0.7459353       0.71190625
234980_at       0.63265795      0.71413904
234981_x_at     1.7272006       1.4995612
234982_at       0.48282203      0.51422703
234983_at       0.8188515       0.78839976
234984_at       1.5031766       1.5801908
234985_at       1.586215        1.3376226
234986_at       0.89273626      0.76564443
234987_at       1.4868828       1.3677915
234988_at       0.7759799       0.73849267
234989_at       1.3396211       1.1948216
234990_at       1.554704        1.1527071
234991_at       0.9480803       0.95929366
234992_x_at     0.49681246      0.73131025
234993_at       0.68562466      0.5747325
234994_at       0.9872587       0.80845666
234995_at       1.1950725       1.0909324
234996_at       1.3067566       1.3053389
234997_x_at     1.3172363       1.3470222
234998_at       0.64716715      0.6363419
234999_at       0.82014173      1.0994955
235000_at       1.2633644       1.1247021
235001_at       0.5607334       0.3098649
235002_at       1.1218654       1.0483623
235003_at       0.80690366      0.943524
235004_at       0.7083037       0.6764625
235005_at       0.9243718       0.86998206
235006_at       0.48307672      0.505419
235007_at       0.512312        0.46204844
235008_at       1.4283345       1.2458314
235009_at       2.3688962       1.9071997
235010_at       1.4262416       1.2621784
235011_at       0.98901564      0.9330547
235012_at       0.90443176      1.076082
235013_at       0.92632 1.0157963
235014_at       0.76104707      0.76867473
235015_at       0.9915738       0.94336444
235016_at       0.8637416       0.9413393
235017_s_at     0.98216116      0.9673776
235018_at       0.42951706      0.5362923
235019_at       0.8417546       1.1454269
235020_at       0.45518014      0.49930182
235021_at       1.2689923       1.3921455
235022_at       0.5476338       0.6573801
235023_at       1.2252675       1.1325616
235024_at       0.58886874      0.6783345
235025_at       1.0566624       0.8862707
235026_at       0.68962026      0.6399214
235027_at       1.1919055       1.3188782
235028_at       1.3403553       1.2017385
235029_at       0.29969862      1.2443991
235030_at       1.0016775       0.97681814
235031_at       1.258446        1.2110692
235032_at       1.1747277       0.98867404
235033_at       1.2543615       1.1904675
235034_at       1.3875933       1.2027942
235035_at       1.195185        1.175549
235036_at       0.79303676      0.8467877
235037_at       0.9353106       0.84146315
235038_at       0.8933964       0.5499178
235039_x_at     0.89667135      0.60230005
235040_at       0.7271149       0.55355096
235041_at       1.1808122       1.1709682
235042_at       0.5147366       0.93578875
235043_at       0.79993576      0.9097614
235044_at       0.6906346       0.71308094
235045_at       1.4182644       1.1468103
235046_at       4.009222        2.509779
235047_x_at     0.9744078       0.7936012
235048_at       0.74902797      0.74267083
235049_at       0.3405553       0.3645767
235050_at       1.070055        0.7512799
235051_at       1.3304558       1.2581743
235052_at       0.95660377      0.8400752
235053_at       1.069645        1.0228336
235054_at       1.1511211       1.0621338
235055_x_at     0.9105786       0.961523
235056_at       0.9407677       1.0337708
235057_at       0.7229072       1.0200801
235058_at       1.0243491       0.9579006
235059_at       3.8839827       2.693993
235060_at       1.218342        1.06794
235061_at       1.0925227       1.0368963
235062_at       0.82062477      1.1281431
235063_at       0.67626506      0.77648115
235064_s_at     0.85946536      0.66502553
235065_at       1.0153248       0.9157886
235066_at       0.24648511      0.2836904
235067_at       0.8711802       0.81389934
235068_at       0.67887044      0.6523826
235069_at       0.4338436       0.53304017
235070_at       0.37148693      0.29449338
235071_at       0.9851811       0.9528833
235072_s_at     1.289137        1.1342524
235073_at       0.94770086      0.86968154
235074_at       0.8092694       0.8524305
235075_at       0.56657773      0.2022556
235076_at       1.3040003       1.2477423
235077_at       2.4791458       2.0080023
235078_at       0.9928057       1.0626208
235079_at       1.1884558       1.1505511
235080_at       0.96189296      1.3490903
235081_x_at     0.9858646       1.1733708
235082_at       0.57437503      0.56368726
235083_at       0.43317002      0.46473676
235084_x_at     2.0890195       1.7385116
235085_at       1.326571        1.4075078
235086_at       0.74063545      1.1097801
235087_at       0.88501227      0.8661554
235088_at       0.8145768       0.8309001
235089_at       0.35629335      0.68397164
235090_at       0.42421004      1.0622193
235091_at       0.45212114      1.0814531
235092_at       0.90376157      0.4866319
235093_at       1.0019908       1.0226994
235094_at       1.0548563       1.0269569
235095_at       0.7612967       1.0264394
235096_at       0.92713326      0.8704857
235097_at       0.98770666      0.77653444
235098_at       0.9589769       0.85643333
235099_at       0.8610015       0.9954315
235100_at       0.66342103      0.5086723
235101_at       0.6439651       0.81480104
235102_x_at     0.59246683      0.50080144
235103_at       0.9172151       0.82891023
235104_at       0.987355        1
235105_at       0.8717696       0.65172
235106_at       1.9148871       1.2488596
235107_at       0.9654299       0.91582936
235108_at       0.7490606       0.7043904
235109_at       1.9314982       1.6111938
235110_at       3.1694713       2.4340837
235111_at       0.6682306       0.6648873
235112_at       0.8940595       0.9439925
235113_at       0.8922177       0.86275417
235114_x_at     0.5884331       0.865686
235115_at       0.82941043      0.8180538
235116_at       1.697975        1.2277752
235117_at       0.986247        0.88198996
235118_at       0.420472        0.42928395
235119_at       1.0425735       0.99762243
235120_at       0.8898193       0.80130076
235121_at       0.6800736       0.7358128
235122_at       0.9392813       0.88911664
235123_at       1.5128019       1.3402493
235124_at       0.94624656      0.8976972
235125_x_at     0.69366485      0.6711681
235126_at       1.706429        1.494138
235127_at       1.7362978       1.572357
235128_at       0.7213337       0.65904015
235129_at       0.54330564      0.589117
235130_at       1.0358648       1.2725155
235131_at       0.9987636       1.0627441
235132_at       2.2417803       1.6755829
235133_at       1.4121158       1.291707
235134_at       0.93164223      0.87092376
235135_at       0.72953504      1.1914445
235136_at       0.5888816       0.55696476
235137_at       0.42782426      1.3293439
235138_at       1.2999619       1.1309162
235139_at       0.96593726      1.2026395
235140_at       1.4254451       1.2146692
235141_at       1.0871028       1.1105577
235142_at       0.7603928       0.7679392
235143_at       0.9878718       1.2863114
235144_at       0.82761604      1.0990174
235145_at       0.9515299       0.9651478
235146_at       1.3236893       1.3039342
235147_at       0.06369778      0.13386208
235148_at       0.7829926       1
235149_at       1.843656        1.5638322
235150_at       0.47886437      0.55629325
235151_at       0.94039273      0.89601487
235152_at       2.7078443       1.8602779
235153_at       0.39794698      0.5241324
235154_at       1.0515535       1.3597976
235155_at       1.250856        1.3806325
235156_at       0.8147668       0.7162054
235157_at       1.6691393       1.9165039
235158_at       1.0675594       0.98024356
235159_at       1.2652813       1.2299587
235160_at       0.9577808       1.2910626
235161_at       1.1033194       0.98116684
235162_at       0.99985796      1.0200127
235163_at       0.96718735      0.83576334
235164_at       0.6651088       0.6199376
235165_at       1.0454929       1.0253905
235166_at       0.68051296      0.52127916
235167_at       0.8882626       0.91377866
235168_at       1.7983109       1.5692967
235169_at       1.3424337       1.3563405
235170_at       0.772495        0.88384354
235171_at       0.6829023       0.75002813
235172_at       1.5515599       1.4550235
235173_at       0.7392817       0.98869514
235174_s_at     0.701575        0.694708
235175_at       0.8460393       1.234204
235176_at       1.1529251       1.2519354
235177_at       0.6087793       0.6605774
235178_x_at     0.9502624       0.30114377
235179_at       1.9351014       1.8519092
235180_at       0.9696831       1.4881886
235181_at       1.2099417       1.1846985
235182_at       0.8861219       1.042843
235183_at       0.8909483       0.74526167
235184_at       1.0838317       1.183065
235185_s_at     0.7730189       0.82774097
235186_at       1.1335686       1.2026383
235187_s_at     0.584369        1.0943804
235188_at       0.6886531       0.9754256
235189_at       1.1083618       1.1126177
235190_at       1.8697072       1.7066491
235191_at       0.43051758      0.4804816
235192_at       0.9071881       0.8838951
235193_at       0.77593374      0.77710474
235194_at       0.8143913       0.7465649
235195_at       0.71537876      0.76837885
235196_at       0.6962644       0.70777714
235197_s_at     0.5508613       0.71417016
235198_at       0.6829636       0.7226728
235199_at       0.93911946      0.9380189
235200_at       1.7664949       1.3073792
235201_at       0.17739001      0.26571283
235202_x_at     0.7921983       2.037461
235203_at       0.9730555       1.0493455
235204_at       0.8316974       1.084905
235205_at       0.5061184       0.54502624
235206_at       0.8387016       0.8429129
235207_at       0.8977767       0.8521778
235208_at       0.9342486       0.9946661
235209_at       0.4988773       1.2859834
235210_s_at     0.670083        0.9734682
235211_at       1.2099646       1.0155834
235212_at       1.0487224       0.8644315
235213_at       1.6564536       1.3659283
235214_at       1.2369624       1.1381372
235215_at       0.7920995       0.9645941
235216_at       1.3894055       1.5657352
235217_at       0.9832424       1.0275385
235218_x_at     1.1424525       1.1039628
235219_at       1.2389663       1.0585687
235220_at       1.5498912       1.3060071
235221_at       0.8904918       0.9278795
235222_x_at     1.0235114       0.95177144
235223_at       0.67813075      0.78204995
235224_s_at     0.43696865      0.5431896
235225_at       0.28684852      0.36539295
235226_at       1.0712813       1.0472773
235227_at       0.32967663      0.39058885
235228_at       0.376352        0.42263088
235229_at       1.32069 0.9581397
235230_at       0.41535154      0.47093406
235231_at       1.4501365       1.2808964
235232_at       0.88025993      0.95541006
235233_s_at     0.59317267      0.75974286
235234_at       0.48759598      0.736682
235235_s_at     0.6314545       0.72559905
235236_at       1.2167629       1.28173
235237_at       0.4918731       0.9059536
235238_at       1.2628131       1.2296913
235239_at       0.92152494      0.55933225
235240_at       0.50593907      0.53603286
235241_at       0.6067684       0.70819783
235242_at       1.3606404       1.2504312
235243_at       0.39129746      0.40753034
235244_at       0.9302463       1.0323156
235245_at       0.4701138       0.6951511
235246_at       0.36051434      0.87486255
235247_at       0.49354503      0.95419776
235248_at       0.80580056      0.8397258
235249_at       0.72229576      0.41038802
235250_at       0.71324277      0.5857558
235251_at       0.8898939       0.92334574
235252_at       0.88431543      0.8976938
235253_at       0.53478867      0.66740125
235254_at       0.4109849       0.73894703
235255_at       0.8407052       1.0110254
235256_s_at     1.3161532       1.2439524
235257_at       0.5859135       1.1586818
235258_at       0.5041783       0.5901451
235259_at       1.4341587       1.2450787
235260_s_at     0.6794934       0.70894676
235261_at       0.5997716       0.95335793
235262_at       0.74035627      1.0632329
235263_at       1.2845951       1.3876568
235264_at       0.8775393       0.9779062
235265_at       0.5938086       0.9271817
235266_at       0.9987598       1.2748536
235267_at       0.8805739       0.5893597
235268_at       0.60077417      0.56234175
235269_at       0.44543743      0.79762405
235270_at       0.77258164      1.0236211
235271_s_at     0.68172425      0.97184676
235272_at       0.9035474       1.3777865
235273_at       1.2817081       1.2758546
235274_at       1.1988736       1.1882507
235275_at       1.1864918       1.0511918
235276_at       2.0410933       1.7088248
235277_at       1.1317472       1.0840116
235278_at       0.87418807      0.7870931
235279_at       0.7345467       0.9067324
235280_at       0.44314125      0.5771228
235281_x_at     2.318919        1.7008773
235282_at       1.0212641       1.0966623
235283_at       0.68212485      0.6762077
235284_s_at     0.6627959       0.118581116
235285_at       0.66612905      0.59936357
235286_at       1.071226        1.0131583
235287_at       0.82889813      1.2678206
235288_at       0.9582229       0.80411875
235289_at       0.43393114      0.5475929
235290_at       1.0450491       1.1959751
235291_s_at     0.36516577      0.8515029
235292_at       0.85763687      1.1399198
235293_at       1.6627059       1.9080648
235294_at       1.1844369       1.095461
235295_at       0.443183        0.34219718
235296_at       0.20824069      0.36920145
235297_at       1.0008962       0.9296456
235298_at       1.2095155       1.0588392
235299_at       0.71172357      0.8232015
235300_x_at     0.72387886      0.7670102
235301_at       0.62807465      0.6204166
235302_at       0.66631496      0.7065267
235303_at       1.4632754       1.300711
235304_at       0.8885452       0.8319427
235305_s_at     1.6484557       1.5783511
235306_at       1.4402188       1.1558954
235307_at       0.86356026      0.6021341
235308_at       2.0515616       1.7671176
235309_at       0.9657835       0.9119681
235310_at       0.37606475      0.6427723
235311_at       1.1288681       1.0055755
235312_s_at     0.91406536      1.0271322
235313_at       0.53673685      1.0327084
235314_at       1.0154141       1.0260619
235315_at       0.8409604       1.0978651
235316_at       0.4878659       0.51612794
235317_at       0.9800563       1.0951381
235318_at       0.7292123       0.78920966
235319_at       0.91727823      1.2280775
235320_at       0.4342095       0.5069544
235321_at       0.87979645      0.8980598
235322_at       1.3191901       1.0236727
235323_at       0.8279894       0.854028
235324_at       1.2589842       1.0215827
235325_at       0.7480727       1.1117045
235326_at       0.96143496      1.4301572
235327_x_at     1.8886856       1.6337684
235328_at       1.2401425       1.2481581
235329_at       0.8574751       0.8807442
235330_at       0.7189815       0.53850114
235331_x_at     1.0404239       1
235332_at       0.50417197      0.8382999
235333_at       0.60964584      0.59675527
235334_at       1.3499533       1.1593488
235335_at       0.9532987       0.88814545
235336_at       0.4552001       1.4893951
235337_at       0.7847011       0.55753165
235338_s_at     1.0024506       0.83374125
235339_at       1.1854959       1.018512
235340_at       0.4429251       1.1184231
235341_at       1.1048671       1.0665687
235342_at       1.1590316       1.0841092
235343_at       0.6048815       0.9791769
235344_at       0.43660706      0.54120743
235345_at       0.76191497      0.880322
235346_at       0.57758516      0.6199129
235347_at       1.1447986       1.1430713
235348_at       0.7935968       0.80778307
235349_at       0.75295734      0.8848885
235350_at       1.0395715       0.7664174
235351_at       0.9651797       1.0271565
235352_at       1.4381192       1.5214332
235353_at       0.67796123      1.3062292
235354_s_at     0.7148449       1.0273072
235355_at       0.5686076       0.65808666
235356_at       1.060133        0.9359697
235357_at       0.26583493      0.76233417
235358_at       0.799242        0.8111248
235359_at       1.7551605       1.8087935
235360_at       0.50490534      0.57616746
235361_at       0.51463956      1.1274852
235362_at       1.0934155       1.0180027
235363_at       0.76173484      1.1136422
235364_at       0.35936072      0.8966582
235365_at       0.4164084       0.82086986
235366_at       0.78476197      0.78725636
235367_at       1.0021079       1.0855094
235368_at       1.2446194       1.1295978
235369_at       1.1599112       1.1389894
235370_at       1.7240007       1.3662274
235371_at       1.0678344       1.1035775
235372_at       1.1517497       1.2156821
235373_at       0.39802206      0.4590807
235374_at       1.0070797       1
235375_x_at     0.595306        0.5643873
235376_at       1.5139626       1.4904348
235377_at       0.21796387      0.3656603
235378_at       0.7206159       0.72071874
235379_at       1.2201419       1.2563939
235380_at       1.7305654       1.9732924
235381_at       1.5259985       1.3164837
235382_at       0.5170709       1.0485967
235383_at       1.2743133       1.2032409
235384_at       0.78829545      0.78450936
235385_at       1.3284063       1.2401127
235386_at       0.43742925      0.765342
235387_at       0.9261266       1.0050002
235388_at       1.7553312       1.4410278
235389_at       0.83764 0.5198528
235390_at       0.7217325       0.75422925
235391_at       0.6125113       0.6462001
235392_at       0.90126127      0.5664048
235393_at       0.95118165      0.8465618
235394_at       0.80083567      0.7622431
235395_at       0.6202036       0.6435764
235396_at       0.59201187      0.7240922
235397_at       1.1914091       0.71065825
235398_at       0.7269593       0.9094511
235399_at       0.8983226       0.7223643
235400_at       0.5861343       0.01
235401_s_at     0.89784044      0.40525165
235402_at       1.0237231       1.0649955
235403_at       0.67236084      1.2080345
235404_at       0.5435593       1.124156
235405_at       0.9322214       1.0227363
235406_x_at     0.9290924       0.96878135
235407_at       1.0001729       0.95938444
235408_x_at     0.8480518       1.0329624
235409_at       2.0202484       1.7352155
235410_at       1.5928079       1.366602
235411_at       0.7051714       0.7723314
235412_at       0.4866001       0.4913613
235413_at       0.84201515      1.0014671
235414_at       1.1303716       1.1542649
235415_at       0.7654159       0.83594906
235416_at       0.51853514      1.172562
235417_at       1.0130348       1.052268
235418_at       1.1341136       0.96731097
235419_at       1.4732043       1.3162031
235420_at       0.10713557      0.17933068
235421_at       1.9292278       1.528069
235422_at       0.99773103      0.9450516
235423_at       1.1271914       0.9274926
235424_at       0.9244503       0.9271284
235425_at       1.212941        1.3931985
235426_at       1.0459477       0.68580496
235427_at       1.7073337       1.5291756
235428_at       1.0423763       1.189229
235429_at       1.5305899       1.2901021
235430_at       1.933361        1.9097321
235431_s_at     0.5244573       0.52280086
235432_at       1.4488264       1.6432765
235433_at       0.70637286      0.69924617
235434_at       0.72722054      0.7011164
235435_at       2.176669        1.8439901
235436_at       0.8762463       0.9558584
235437_at       0.4106057       0.7448961
235438_at       1.6458217       1.5378821
235439_at       0.50942695      0.72913677
235440_at       1.1050805       1.1532688
235441_at       0.6741337       0.9407397
235442_at       1.0774552       1.1028303
235443_at       0.57010394      0.48265055
235444_at       0.9254021       0.9364545
235445_at       0.70507437      1.3766385
235446_at       0.6821922       0.93324375
235447_at       0.54926616      0.30202344
235448_at       1.1422231       1.1124864
235449_at       0.5039302       0.5334901
235450_at       0.80177903      0.5966374
235451_at       1.3654845       1.2475982
235452_at       0.8663796       0.9291601
235453_at       0.8334094       0.5304716
235454_at       0.45545763      0.81941557
235455_at       1.0313686       1
235456_at       0.71977454      0.8168969
235457_at       2.6413603       2.040553
235458_at       3.0653238       2.652919
235459_at       1.2587024       1.1985043
235460_at       0.82542944      1.2060537
235461_at       1.9427011       1.8708991
235462_at       0.648092        1.2848924
235463_s_at     0.4082574       0.458479
235464_at       1.0295278       1.2614223
235465_at       1.1174158       0.9991859
235466_s_at     1.4045362       1.3094473
235467_s_at     0.5593482       0.51238513
235468_at       0.32871345      0.3466855
235469_at       1.0591968       1.0279295
235470_at       0.7109191       0.8577032
235471_at       1.0622737       1.0593076
235472_at       1.2484066       1.1951958
235473_at       1.2377499       0.98926187
235474_at       0.574728        0.65123636
235475_at       1.1185095       1.1757957
235476_at       3.6244893       3.0762115
235477_at       0.3679993       0.3069848
235478_at       1.049257        0.9401603
235479_at       0.8449198       0.8575483
235480_at       0.6304967       0.9344925
235481_at       0.43910065      0.061690535
235482_at       0.7940134       0.804893
235483_at       0.7490975       0.85307807
235484_at       1.3472552       1.1415519
235485_at       0.591574        1.1290191
235486_at       0.206557        0.25630736
235487_at       1.0905921       1.1125214
235488_at       0.82504517      0.719676
235489_at       1.0240192       0.973216
235490_at       0.66254616      0.38818777
235491_at       0.83027285      1.1361018
235492_at       1.1503471       0.9594411
235493_at       1.2489666       1.0765414
235494_at       1.4134786       1.1174482
235495_at       0.6585611       0.9601221
235496_at       0.9015538       1.0712101
235497_at       0.49802768      0.46510777
235498_at       0.5047427       1.2071995
235499_at       0.7698194       1.3847991
235500_at       1.4178567       1.2554934
235501_at       1.4564825       1.2361624
235502_at       0.48681346      0.35924223
235503_at       0.7831401       1.0084974
235504_at       0.9857115       1.1430203
235505_s_at     0.6183564       0.6236482
235506_at       0.5863552       1.2875192
235507_at       1.6465067       1.697216
235508_at       1.8405675       1.2074821
235509_at       0.4263921       0.50014883
235510_at       0.8558873       1.4670615
235511_at       0.9339348       0.93937165
235512_at       0.5259617       0.5706396
235513_at       0.9919371       0.8111157
235514_at       0.75326 1.0492772
235515_at       0.37050533      0.81248933
235516_at       1.040534        1.0665811
235517_at       0.6423365       0.7848551
235518_at       1.6370958       1.3757809
235519_at       0.9422265       1.0439461
235520_at       0.92935646      1
235521_at       0.5852509       0.73137414
235522_at       0.96700704      0.9215577
235523_at       1.8530251       1.9084812
235524_at       0.46869788      0.88090175
235525_at       1.324328        1.0151329
235526_at       0.6767725       0.7545104
235527_at       0.3766558       0.39221126
235528_at       0.58770394      0.6324844
235529_x_at     1.8436244       1.6562995
235530_at       0.812   1.0176557
235531_at       0.7801568       0.7971014
235532_at       0.818943        0.8498006
235533_at       0.88288224      0.8634119
235534_at       1.1569127       1.0178803
235535_x_at     1.0070077       0.954747
235536_at       0.8188036       0.8173293
235537_at       1.3642786       1.241683
235538_at       1.9980158       1.6259255
235539_at       1.0660158       1.1905135
235540_at       0.86706626      1.1725738
235541_at       0.83935153      0.85913855
235542_at       0.86539775      1.0302961
235543_at       1.3894638       1.2209808
235544_x_at     0.7868402       1.0795401
235545_at       0.6971439       0.81349754
235546_at       0.34288126      1.3106982
235547_at       1.2252861       1.127811
235548_at       0.9876156       0.71431893
235549_at       0.9878926       1.129863
235550_at       0.69751316      0.67730045
235551_at       0.819079        1.5331658
235552_at       1.1422552       1.1417124
235553_at       0.78520995      0.7562795
235554_x_at     0.957113        0.6712444
235555_at       1.0461651       0.96252656
235556_at       0.8106478       0.8145741
235557_at       0.4552184       0.5070181
235558_at       0.9142547       0.9390839
235559_at       0.9416391       1.0514973
235560_at       1.0214509       1.0260282
235561_at       0.85232204      0.7811677
235562_at       1.865215        1.6170784
235563_at       0.75501543      0.53845024
235564_at       1.2014138       0.8832668
235565_at       0.34352833      0.5979971
235566_at       0.58592516      0.6641496
235567_at       2.058721        1.7543889
235568_at       0.49048415      1.1894023
235569_at       0.9370106       0.9178442
235570_at       1.3369143       1.1235871
235571_at       0.83246744      1.034877
235572_at       0.79894745      0.84549725
235573_at       0.2712851       0.35802186
235574_at       1.0615484       0.9328905
235575_at       1.4776977       1.3770603
235576_at       0.3730987       0.9743188
235577_at       1.8726033       1.1880296
235578_at       0.5652975       1.1105375
235579_at       0.88955206      0.8587237
235580_at       0.80419517      0.92978317
235581_at       1.4962047       1.3753868
235582_at       0.53029966      1.5511249
235583_at       0.5583074       1.0751647
235584_at       1.352318        1.4677007
235585_at       0.908342        0.891823
235586_at       1.1988443       1.1082463
235587_at       0.85771686      0.8566991
235588_at       1.1523968       0.94121474
235589_s_at     1.1813508       1.1485277
235590_at       1.2116468       1.1656942
235591_at       0.40252033      0.5912549
235592_at       0.8278917       0.83132637
235593_at       1.2444836       1.1321661
235594_at       1.0976677       0.961557
235595_at       1.2566237       1.2370807
235596_at       1.0538055       1.0942699
235597_s_at     0.8279757       0.07626338
235598_at       1.2409923       1.0573305
235599_at       0.75843894      0.42139164
235600_at       2.551045        1.3427835
235601_at       1.6559124       1.3447331
235602_at       0.43613064      0.8496314
235603_at       0.6528433       0.79253143
235604_x_at     0.7842402       0.8614473
235605_at       1.2067144       1.2922373
235606_at       1.1645765       1.0634621
235607_at       1.1154183       0.93175983
235608_at       0.6398059       0.626927
235609_at       0.62187916      1.2238609
235610_at       0.9662258       0.7757659
235611_at       0.5865356       0.5711956
235612_at       1.4785998       1.2920167
235613_at       0.7997523       0.86878073
235614_at       0.65106845      0.71440715
235615_at       1.4980409       1.3314232
235616_at       0.2615237       0.40981632
235617_x_at     1.1175634       1.363938
235618_at       0.84919995      0.7890334
235619_at       0.90078384      1.1304026
235620_x_at     0.9706576       0.9450619
235621_at       1.1505361       0.9587574
235622_at       0.8869053       0.8411506
235623_at       1.3143424       1.3641765
235624_at       0.5755131       1.1927712
235625_at       0.60926735      0.6604837
235626_at       0.58950704      0.6456304
235627_at       0.46281487      1.005435
235628_x_at     1.0422684       1.3394793
235629_at       0.9466864       0.96467084
235630_at       0.9592185       1.072291
235631_at       1.7745821       1.298355
235632_at       0.8016633       1.2223363
235633_at       0.4342437       1.1427798
235634_at       0.8955218       0.8773054
235635_at       1.4024432       1.2602954
235636_at       0.8364  0.8384707
235637_s_at     0.66417193      0.7932621
235638_at       0.50493306      0.6433873
235639_at       0.7792344       0.6425929
235640_at       0.96087813      1.0186523
235641_at       0.39465964      1.5201112
235642_at       3.0315053       2.486297
235643_at       4.8979216       5.0382533
235644_at       0.9322741       0.4207263
235645_at       2.0123713       1.9774936
235646_at       1.1278788       0.84687513
235647_at       0.4997968       0.5807253
235648_at       0.7930663       0.7572228
235649_at       0.52068794      0.6545432
235650_at       2.0570023       1.515015
235651_at       0.5583072       0.89875007
235652_at       1.4212393       1.1513402
235653_s_at     1.3626195       1.2434385
235654_at       1.0126868       1.0879711
235655_at       0.6555958       0.4250854
235656_s_at     0.9462132       0.9565132
235657_at       0.8777158       1.1515442
235658_at       1.7037814       1.2940767
235659_at       0.77887094      0.8911385
235660_at       1.0346793       1.1165773
235661_at       1.6122453       1.6271427
235662_at       0.95993274      1.1236042
235663_at       0.6846401       0.93839586
235664_at       1.6998359       1.3391489
235665_at       0.4685212       1.1219734
235666_at       0.9377744       0.95841926
235667_at       0.90157175      0.92833066
235668_at       1.4407204       0.8979734
235669_at       0.60533786      1.0928482
235670_at       0.47933167      1.0340133
235671_at       0.8486296       1.178763
235672_at       1.1968826       1.1319118
235673_at       1.0802914       1.0582662
235674_at       0.45785105      0.9303394
235675_at       1.9184716       1.6324186
235676_at       1.7268138       1.4962167
235677_at       0.93275213      0.9938019
235678_at       1.9932593       1.6602073
235679_at       0.7620752       0.71510875
235680_at       1.1507895       1.0522553
235681_at       0.83955586      0.58818257
235682_s_at     0.49821937      1.3145539
235683_at       0.73835325      0.6478217
235684_s_at     0.97192985      0.8234433
235685_at       0.68049234      0.6434437
235686_at       1.2402245       1.0116496
235687_at       0.7841882       0.75969315
235688_s_at     1.5146383       1.3953404
235689_at       1.1346906       1.0973043
235690_at       0.86525583      0.9011363
235691_at       0.7806342       0.9830519
235692_at       0.8721927       0.7107868
235693_at       1.3982439       1.2631654
235694_at       0.78911674      0.86478233
235695_at       0.60145515      0.5611041
235696_at       2.2457373       2.1174157
235697_at       0.86009276      0.9043012
235698_at       1.3511826       1.2672789
235699_at       0.45733336      1.0429916
235700_at       7.222014        4.323059
235701_at       1.4471983       1.236445
235702_at       0.7503311       0.85657305
235703_at       0.9383009       0.97053057
235704_at       0.47564104      0.7499884
235705_at       0.88333625      0.87966615
235706_at       0.9327921       0.86327785
235707_at       0.5310907       0.5436674
235708_at       0.516681        0.78332776
235709_at       2.1656787       1.8314475
235710_at       1.0240103       1.177439
235711_at       0.39564428      0.33054075
235712_at       0.7388222       0.9174541
235713_at       1.5151639       1.1398809
235714_at       1.0100319       0.9551029
235715_at       0.8954626       1.1460625
235716_at       1.870469        1.5729138
235717_at       1.3466122       1.2918708
235718_at       1.0559787       1.2130938
235719_at       0.7321036       0.70607084
235720_at       0.8480037       0.8865242
235721_at       0.6504238       0.64232993
235722_at       2.0086112       1.7182759
235723_at       0.5077011       0.7489859
235724_at       0.6057945       1.1273433
235725_at       1.1249343       1.1178201
235726_at       0.9543412       1.0504817
